total_cycles,user_cycles,depth,verify_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,comp_name,cid
131072,47562,2,153,1,4,1,454.671875,454.6015625,numba,QmZhHSTS7FPco85tBdNGKDtKbtUHPdnUy8Hr1C4M8Aq3By
65536,27997,6,76,0,1,0,216.087890625,216.017578125,charset-normalizer,QmWucNGuKfb7AiSyBEbe3UF91Xnc9F1EkCWZsxDMzkomyG
65536,27811,6,76,0,5,0,216.087890625,216.017578125,urllib3,QmSuMT2jGNLyf1WwwD9SS3C6UH3WEHEGr25ohsWSoeruZA
262144,98657,5,387,4,8,4,1114.361328125,1114.291015625,requests,QmZzYJByoJcb4YUgUj4bQbFjTC1K2FwUY1EXKkqvyhNbMW
131072,79541,2,631,3,1,7,1785.11328125,1785.04296875,pooch,QmQDFgeAij6P4Z2Qec7ZLp6VXvBRkdLxUbnEgZV9kr8vtU
65536,27792,2,82,0,3,0,216.087890625,216.017578125,soxr,QmVErAakR2CiiRGMJ53NDDnYsNaihojJuuKPuM1e8Pb15V
262144,182397,1,1023,10,1,19,4695.642578125,4695.572265625,librosa,QmVyW1iqNHCMfhMZpFX5XFg5dfT13nHxGnKdVUfcAtaLr3
65536,27989,1,77,0,1,0,216.087890625,216.017578125,markdown-it-py,QmZC5JPcnvYtrSZgXgPdrctPHhTxXZvjF3geQFkTjsJstz
65536,27989,1,76,0,1,0,216.087890625,216.017578125,markdown-it-py,QmVv1mNz3Ywq8bTVDcN22xuHuaz3h4NsCDbJCsCzDjTvUZ
65536,27991,1,77,0,1,0,216.087890625,216.017578125,marshmallow,QmRDzQTENNfQvdMPL4VQKsh2BetrEQSkKdmMyDBZ69rmQy
65536,27999,1,76,0,1,0,216.087890625,216.017578125,mdit-py-plugins,QmNh49F5dXTJHtf7aukrBHVunyCnUhfTi3MGnYbxLs5cud
65536,27982,4,76,0,1,0,216.087890625,216.017578125,cycler,Qmdm23xGrjN8aNvQm7fVZSBRowHs1QXFJSGVm6UbgXY2eU
65536,27981,4,75,0,1,0,216.087890625,216.017578125,fonttools,Qmd8HUZVceg96Eggwi3Rqx4rhzpmssPcyHaHG1mPbN96zc
65536,27981,4,75,0,1,0,216.087890625,216.017578125,kiwisolver,QmQWLeAeRu8D9fZgYv4n8vBGBu23xMsWJ4XFJswE7XLuGL
65536,27982,4,75,0,3,0,216.087890625,216.017578125,pillow,QmQHBKLGGDdDmRKMtw7ZesDKYYrnU2S5mz5doN3whABxVH
65536,27779,4,76,0,1,0,216.087890625,216.017578125,pyparsing,QmNamxVYvyAtJUYaLL2B3JKWAqRcTu8ihnt6Rgvax3S4sU
262144,137466,3,676,7,3,8,2001.197265625,2001.126953125,matplotlib,QmXcA7AAXwChUjmJsJYj7NyzoVHq9ie7CUPCEK17kdcKxL
131072,66919,1,349,2,1,9,2455.865234375,2455.794921875,mediapy,QmZVVmvbSwmRYbXxzbzzhw4V4Q2hkAboTXsRaeTf28fsjY
131072,47382,7,157,1,1,1,454.671875,454.6015625,aiosignal,QmTZyWVuGGyxk6uMwYLMpod9an6JwT2fbnpyHz6H9Bf3sC
65536,27779,8,76,0,2,0,216.087890625,216.017578125,multidict,QmeqTKtafSWNzjfZMYKFJJ2Xvbfv9CGVFFyLhy4CA3VyHM
262144,137467,6,766,7,1,8,2910.533203125,2910.462890625,aiohttp,Qmep3KRx3EsLd1KYyBh3c3abkfQMNssnpkjhyy3LRFoayf
131072,47571,5,868,1,5,9,3149.1171875,3149.046875,fsspec,QmWUkxvfhGZW6UoU7yep5NPcUKw3Mz1L3vtiVzeYdUoJML
131072,47562,6,64,1,3,1,454.671875,454.6015625,anyio,QmZM25RPRMvfGbNWdWAYuA2TuCGjecum96nbv4CVMqpZV4
262144,99043,5,625,4,2,5,1807.61328125,1807.54296875,httpx,QmPNhuT45U9Lpmj5icYUsAAnDd3Zihc4Eyc1GYjvkdqC6t
65536,27586,7,75,0,4,0,216.087890625,216.017578125,pygments,QmeB1GqVLMYhpqtrb9py5851PdqGDwNuTsdWfTFUY2qCE9
131072,47167,6,153,1,2,1,454.671875,454.6015625,rich,QmeXfBqjFypshxtDKrW38MK4TfpLG4nEU6tjrxk6CpRUYp
262144,99043,5,466,4,3,5,1352.9453125,1352.875,typer,QmPqocM3KFP9PGwEZg2jK43MnpYZQnEMhhPdCGri8LweNy
262144,156812,4,1433,8,7,26,7640.109375,7640.0390625,huggingface-hub,QmYkbPDVGkYNuJxAXh94cCheGq4g717nXenVd4HoveLx1R
65536,28015,2,37,0,3,0,216.087890625,216.017578125,opencv-python-headless,QmbRrmYbgcVp5zdsyV5cbBfeRm3N97TB2MU5YFTM8X2cFW
65536,27786,2,37,0,2,0,216.087890625,216.017578125,sentencepiece,QmPqYidVC2ZCXHrmnKeLPGgxgxcoYUcMK1WPrivUyhCwXJ
262144,111882,1,1743,5,1,32,8993.05078125,8992.98046875,mistral-common,QmQztuvKFC51x1ZENN6ZrC9LLq1Zbz55TMoqTuuUKG6wje
262144,111872,1,1784,5,1,32,8993.05078125,8992.98046875,mistral-common,QmTivKDBw2DX5MAGFhd6BP3AN1Qz2d2w9niwAJfZa3b1qC
