total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
65536,27972,1,7,11518,0,3,0,216.087890625,216.017578125,0,11825,105,85,6137,443,attrs,QmVG74iVDLE7FYQxbXCcX2YPndhrbUvM64qvH8S99WAmyR
65536,27992,1,4,11319,0,2,0,216.087890625,216.017578125,0,11845,105,85,6137,443,rpds-py,QmPNHYaj2XeaY9ZBEtKUVVuckzhUkEfrk8LqedZr52JFJh
131072,66938,1,3,0,2,2,2,218.056640625,217.986328125,110135,23017,14567,85,17627,2109,referencing,QmSHpMgiNN8Unb9C1BiCuxfxZp7yvHNRG45YuUQxPyRgtN
131072,47400,1,2,0,1,1,3,218.056640625,217.986328125,56644,17260,7337,85,11914,1280,jsonschema-specifications,QmcfX6AZWaAzvaF4ouryrZaeznrfkgN8vCqzanZBszxwkH
262144,99062,1,1,0,4,1,4,218.056640625,217.986328125,163867,34139,29027,85,23340,2938,jsonschema,Qmc3hmrDqfYbeF3qgXztye13M4LHpVg7tPn4bG8Pderyts
65536,27999,1,1,11283,0,1,0,216.087890625,216.017578125,0,11852,105,85,6137,443,kaldi-python-io,QmXX1BT5H6uTPoutyznE9Li2iuQr3UJAG1cipyGrbxCVKz
65536,27981,1,1,11456,0,1,0,216.087890625,216.017578125,0,11834,105,85,6137,443,kaldialign,QmNXZ8xRvRUCL3M9DbGKWoR2XM6bQQG5VjGtjFJnBAQkd9
65536,27981,1,2,11545,0,1,0,216.087890625,216.017578125,0,11834,105,85,6137,443,kornia-rs,QmSHS85bPi2diC3Mujm3LwNjKevUAb3EvG4MXD8YNTf34d
131072,66909,1,1,0,2,1,2,218.056640625,217.986328125,110507,22988,14567,85,17627,2109,kornia,QmaCkMo4pFMy1Cp22BzeQgB7TL8KP61kUagQAG7zDB124F
65536,27779,1,2,11080,0,2,0,216.087890625,216.017578125,0,11632,105,85,6137,443,audioread,QmQ5WDSsYEMpRzSbQnRXXAT4cXCja45EFXcEFtkqXZe8sY
65536,27769,1,3,11261,0,1,0,216.087890625,216.017578125,0,11622,105,85,6137,443,toolz,QmYruodpzuPR36aFTUfszHe8QP9yijF9FhJwfphi9z5ugf
131072,47572,1,2,0,1,1,1,218.056640625,217.986328125,73418,17432,7337,85,11914,1280,cytoolz,QmY23d3oFkvLAY118cCyEgvDJgNYndpo6sNZerDcz6YJ9d
65536,27784,1,4,11110,0,2,0,216.087890625,216.017578125,0,11637,105,85,6137,443,sortedcontainers,QmZ9oidJmCiGtidR5vSFAMLfgVsGTnxHfGrhZMRumfSo1p
131072,47399,1,2,0,1,1,1,218.056640625,217.986328125,73186,17259,7337,85,11914,1280,intervaltree,QmYsoDTsvMvgsxPVhpHUFxW1KjJqhtTFSKdG1v8gDmsnne
65536,27972,1,2,11736,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,lilcom,QmcfauhGA5qn4Aj3YueKKJzN19t52S8uZSJxNq2hGAfTxT
65536,27792,1,3,11287,0,1,0,216.087890625,216.017578125,0,11645,105,85,6137,443,cffi,QmQHTxzfXGUYobikNdQWVbbQZ3tErTWhvmwM5BX6q4igY7
131072,47571,1,2,0,1,4,1,218.056640625,217.986328125,73135,17431,7337,85,11914,1280,soundfile,QmbRme9Kc6o2C1GMQnKGSXARdHg4Kv317nhWijBkMqaA6j
65536,27586,1,3,11175,0,3,0,216.087890625,216.017578125,0,11439,105,85,6137,443,tabulate,QmQkPhizy3EwHWaEzgFqMyN83EEhUzwU5rHKrUDeCnFFT9
