total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
65536,27586,1,5,10967,0,2,0,216.087890625,216.017578125,0,11439,105,85,6137,443,fsspec,QmdaVY67h8U4Hztjc8SKFegYSAuawmDPjU8AFkV3UP2qRa
65536,27972,1,5,11043,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,hf-xet,QmNkvH5LF1S5fYXo9W44E6yFsGwRz1qcZ92EbJUohecCTD
262144,156822,1,4,0,8,4,13,218.056640625,217.986328125,302309,56421,57947,85,29053,3767,huggingface-hub,QmREVkQDUGf6ZFkKr6zyXo71TSCyTXv11WoQLD6kRum5nD
131072,47581,1,3,0,1,2,14,218.056640625,217.986328125,55775,17441,7337,85,11914,1280,tokenizers,QmeD6aHTaCVdxxp2zhoXUnMLT26UknsHWiu667Br9pZvzR
131072,47372,1,3,0,1,2,1,218.056640625,217.986328125,74703,17219,7350,85,11914,1280,click,QmXukKx3D7k4wY3w5YeiuoJAAaUoWwcgjLX8zroGLJaGpm
262144,99043,1,2,0,4,1,8,218.056640625,217.986328125,164599,34120,29027,85,23340,2938,typer,QmZ7rcGVgh5VGKz74L7qKPZA9ddLjBKwDUcDv8PkHdrmF2
65536,27779,1,3,11857,0,1,0,216.087890625,216.017578125,0,11632,105,85,6137,443,httptools,QmVgAJwWVkdGxLywNQNPx1f2QBwVtDWac77tDM8316ZuY4
65536,27982,1,3,11054,0,1,0,216.087890625,216.017578125,0,11835,105,85,6137,443,uvloop,QmVqUAYNUjjcLeCgg4Pf4uceQyY4BZrxEuePRp3xbMNca9
131072,47571,1,3,0,1,1,4,218.056640625,217.986328125,55697,17431,7337,85,11914,1280,watchfiles,QmSTkNnKyG92DT24GjVNrv2E3ZaafuRBaNymLd7ewf1Vh3
65536,27991,1,3,11066,0,2,0,216.087890625,216.017578125,0,11844,105,85,6137,443,websockets,QmTZtqC3VZS8wJgvMNwc8sahiJ9W4T4tkjfmnzSqAGXmLi
262144,182397,1,2,0,10,2,13,218.056640625,217.986328125,378533,67536,72407,85,29053,3767,uvicorn,QmSwvsAavw2GFHXYsKLM8ckbGnx4zL2FGdQBBHbuKAWej7
524288,406097,1,1,0,27,1,86,218.056640625,217.986328125,749793,161752,195317,85,34766,4596,chromadb,Qmcw8UrCqs2kyK9YxXX9rPn7VckDMkTetjMsxaWT5G3Xvd
131072,47581,1,2,0,1,2,1,218.056640625,217.986328125,73756,17441,7337,85,11914,1280,deprecation,QmSw5XwePTAK6ytf6McBCM3zaEPge1BvfSyC6ACi2nVW9Q
