total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
65536,27818,1,1,11373,0,1,0,216.087890625,216.017578125,0,11671,105,85,6137,443,backports-datetime-fromisoformat,Qme5g13Mi9mU9TRoJnTedhxb4KKNjxX3EJ5Wt9Nx5iqTKt
65536,27769,1,6,10913,0,10,0,216.087890625,216.017578125,0,11622,105,85,6137,443,click,Qmbh6ieV7BeUXaFBgUtZMG3uGLusa64p4ADLLNyE6QFpnE
65536,27768,1,6,11034,0,26,0,216.087890625,216.017578125,0,11621,105,85,6137,443,packaging,QmURcLAtCERY1d9StTR2JZXwzi9cZ7dNG4jKUiYjy8aTnp
65536,27767,1,2,11725,0,1,0,216.087890625,216.017578125,0,11620,105,85,6137,443,pathspec,Qmc8rZ7eFchX13aQzVXVtaVuVoaL17hh2zwRcYWMSLgZ2W
65536,27809,1,3,11352,0,3,0,216.087890625,216.017578125,0,11662,105,85,6137,443,platformdirs,QmVm7BwRC6mjEEEVKUjFiwiwQVz7GiBYXDFht8nG6FMwcP
262144,111865,1,1,0,5,1,5,218.056640625,217.986328125,229382,39696,36257,85,23340,2938,black,QmVBNoCE3JqBc6rz1XRySudQseKk3w3VEDuhBuJ7ndQV3z
65536,27767,1,1,11352,0,1,0,216.087890625,216.017578125,0,11620,105,85,6137,443,cdifflib,QmUPxde9pvdAwrN9CYNMfc1bmZdmHw1WnEKLNapVBxV6ht
65536,27779,1,1,11539,0,1,0,216.087890625,216.017578125,0,11632,105,85,6137,443,contourpy,Qma9R1wJ8esRGko2UbC6wQnLiXo3WwpHsgAjZ13J8LWLoz
65536,27779,1,1,11534,0,1,0,216.087890625,216.017578125,0,11632,105,85,6137,443,contourpy,QmPamdcCvzrfDpCcS7oLDzrELpVTMNgu3EVG9X6jhCKuqD
65536,27586,1,1,11441,0,1,0,216.087890625,216.017578125,0,11439,105,85,6137,443,coverage,QmPe3P7TNGgCn5gu8fU41HTojHXY5Wr5hp6cHjVkFbugos
65536,27768,1,2,11406,0,1,0,216.087890625,216.017578125,0,11621,105,85,6137,443,pywin32,QmeXfuE4t84TMAvrQWjo4ws3zETMzk2WPq4tAbgMTqvNaf
131072,47408,1,1,0,1,1,1,218.056640625,217.986328125,72552,17255,7350,85,11914,1280,cuda-python,Qmb1mMwjdi4fQwPy2KZyKsDLFMPN1j69LFprCcdNLabQNp
65536,27989,1,2,10962,0,2,0,216.087890625,216.017578125,0,11842,105,85,6137,443,cuda-bindings,QmSMfMbQRSbfstmTcMoQPnu6HjLacFVtuWkM2Z6TSMMu8Q
65536,27999,1,3,11836,0,3,0,216.087890625,216.017578125,0,11852,105,85,6137,443,cuda-pathfinder,QmVEYCoXpbRjPZuXmBRDPdzdFNJpTg6ssN8iGaJai5Hrrk
131072,66938,1,1,0,2,1,2,218.056640625,217.986328125,109734,23017,14567,85,17627,2109,cuda-python,QmbLaiXiCSeTbyvXCki41Gz969zCMnaTNGWExNWVnjEhbF
65536,27779,1,1,11627,0,1,0,216.087890625,216.017578125,0,11632,105,85,6137,443,diskcache,QmQsNNDKVbWRxBKetNUejoD6BUVurY62GjwoN1w5fgDgZT
65536,27586,1,1,11242,0,1,0,216.087890625,216.017578125,0,11439,105,85,6137,443,docutils,Qma2sRzVxbTpziNHi1393EQzD96htPFCUo1Nb2Rduk3FB2
65536,27809,1,1,10972,0,1,0,216.087890625,216.017578125,0,11662,105,85,6137,443,editdistance,QmUsJD75uvcbqiQBcuoME5q4Kwm38xTMZHDMcjEeyQtfcd
65536,27989,1,1,11952,0,1,0,216.087890625,216.017578125,0,11842,105,85,6137,443,exceptiongroup,QmemRA2GNYug7kTHk6AhjGKXqnogFXGC8ueUNQB8AEjJqQ
65536,27767,1,1,11280,0,1,0,216.087890625,216.017578125,0,11620,105,85,6137,443,greenlet,QmeRCpuZxKf6k4Lu9VYX9pMnktZTzRLccPQWQNB1GUZyYQ
65536,27586,1,1,10963,0,1,0,216.087890625,216.017578125,0,11439,105,85,6137,443,gunicorn,QmbEw9SdxtqmqC8LUH9mn397nHP23Pf5FXEeUb3hzbNghK
65536,27972,1,1,11836,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,hf-xet,QmcH2QGWLBz8b5ESc937k1YSQLLN3NB5b2q9nGBKAorZXR
65536,28006,1,3,11042,0,2,0,216.087890625,216.017578125,0,11859,105,85,6137,443,antlr4-python3-runtime,QmWy2LrGgj22hTigRcHUwmCHvQQTuNAjgy6TBBAZYJvUrn
131072,66742,1,2,0,2,2,2,218.056640625,217.986328125,109655,22795,14593,85,17627,2109,omegaconf,QmTJ3ekAX4UyATRkiLt2Rp2ZPY7dTBEJg1z8P7UVcqHXKJ
131072,79714,1,1,0,3,1,4,218.056640625,217.986328125,125284,28563,21797,85,17627,2109,hydra-core,QmdeeadsCvFx4Quuq9pazrXw9rGjHPYBHgZWzP1gUE2n6h
65536,27999,1,2,11300,0,2,0,216.087890625,216.017578125,0,11852,105,85,6137,443,more-itertools,QmdBCYX6QtMF7tcSXem9FWUtKEi9cAJvQ4eSBX4DKEM3t9
