total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
65536,27991,1,5,11692,0,1,0,216.087890625,216.017578125,0,11844,105,85,6137,443,pyreadline3,QmfFipxKyHW7pbnzh898RPDPCXMEwLyut1SfhmaczJ9192
131072,47399,1,4,22180,1,1,1,454.671875,454.6015625,0,17259,7337,85,11914,1280,humanfriendly,QmbuGrpNHfoZi64a55B5efWATFCDwQycTwAfoH3wLGGac8
131072,47591,1,3,21998,1,1,2,693.255859375,693.185546875,0,17451,7337,85,11914,1280,coloredlogs,QmWQwi2UZ98u66sCMhoKA6oUxwWxBpECgkJqXv6o1AeyAE
65536,27764,1,3,11190,0,1,0,216.087890625,216.017578125,0,11617,105,85,6137,443,flatbuffers,Qmc6KCQo2kPczSUCaEoP1zCxH4LmQbWNDPRxdzdvxQB4WF
65536,27586,1,7,11395,0,14,0,216.087890625,216.017578125,0,11439,105,85,6137,443,protobuf,QmdMKG8yZh8VxphLjXF8N1DoaAoDtUJ46D9sE1JheiXn5w
65536,27972,1,6,11570,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,mpmath,QmYBqdqpKomXdHEfRTxUvWuSjNiqzWKoC2JVcmW4THtrmQ
131072,47562,1,5,22116,1,2,1,454.671875,454.6015625,0,17422,7337,85,11914,1280,sympy,QmYcXfCYkRLW35nNnvKQQHb8trsfd2PxZLJP6DVsgJst7s
262144,124680,1,2,43518,6,2,9,2262.28125,2262.2109375,0,45281,43487,85,23340,2938,onnxruntime,QmNPfaa1ru9o38kWgc7n2JnPds44CQeXAKaphAmijEV89r
131072,66557,1,6,21891,2,7,3,909.33984375,909.26953125,0,22636,14567,85,17627,2109,googleapis-common-protos,QmbmnphiBTur7PdsQ7cacRJTeNCMyVYj1tuj2sM39iUCvs
131072,47607,1,4,22097,1,3,1,454.671875,454.6015625,0,17467,7337,85,11914,1280,opentelemetry-proto,QmfM6sqGhSQySu2t2rh3eWXRKXJ38XcNuY5GTabpa1NvRg
131072,47244,1,3,21538,1,2,2,693.255859375,693.185546875,0,17104,7337,85,11914,1280,opentelemetry-exporter-otlp-proto-common,QmeAE6CfNP1RrGYEhCALZ3yR7bWVN8pe7VEoq5BwGbR97s
131072,66978,1,4,22359,2,1,4,1364.0078125,1363.9375,0,23057,14567,85,17627,2109,opentelemetry-semantic-conventions,QmTf3UnoexiBdBn5mGnLcSywq3BFh3uJHLWUMMv7FxivFb
131072,79730,1,3,23460,3,4,5,2728.01171875,2727.94140625,0,28579,21797,85,17627,2109,opentelemetry-sdk,QmVud5Z2HrGWVZrQLtTRTnAbLr73fW9bLtGoDfCQqJDggx
262144,137525,1,2,44182,7,1,11,6615.376953125,6615.306640625,0,50896,50717,85,23340,2938,opentelemetry-exporter-otlp-proto-grpc,QmThVsVPGwPtXwziq4UHQRaoXKXL82dgxGicd3Aqmxxghc
65536,27982,1,2,11047,0,2,0,216.087890625,216.017578125,0,11835,105,85,6137,443,orjson,QmaxkhrHqRLPfaJkAPLSdNNHTTZP2tTtnJ76EawDbHBmZE
65536,27779,1,2,11228,0,1,0,216.087890625,216.017578125,0,11632,105,85,6137,443,overrides,QmUbrh91HJcfqYUzDirxLzCpyLdp2CcjB2RDKZvu1cuM1r
65536,27982,1,3,11882,0,1,0,216.087890625,216.017578125,0,11835,105,85,6137,443,backoff,QmfUZifYC6Hxc2UFTYBV79E64HVCfPUM2teK7G1uuhEh7M
262144,111865,1,2,42945,5,1,9,2467.302734375,2467.232421875,0,39696,36257,85,23340,2938,posthog,QmUM6DraenqhJA6z9ZG1FnTFE3V47KgYbTi5twZGVRzYXw
65536,27767,1,2,11815,0,1,0,216.087890625,216.017578125,0,11620,105,85,6137,443,pybase64,QmbuyTydKZzjUKi6htDm8otCsUJTtrN9Bmzw7fbqf9WyPS
131072,47572,1,2,21944,1,1,1,454.671875,454.6015625,0,17432,7337,85,11914,1280,pypika,QmZkM47FDq1Mm9FDpA571y9ogo7KRTJYstuvhL2pPtya1m
65536,27769,1,5,11481,0,1,0,216.087890625,216.017578125,0,11622,105,85,6137,443,mdurl,QmSsxivDzH9jtgkTzvbzXMen8qy3Gz8MVPXJ9knAvFsTHi
131072,47579,1,4,21406,1,1,1,454.671875,454.6015625,0,17439,7337,85,11914,1280,markdown-it-py,QmQAN6Q12BipazaCKQ1rZdnt4V3yJXK2hQpQtTcGBMFxAM
65536,27586,1,4,11048,0,8,0,216.087890625,216.017578125,0,11439,105,85,6137,443,pygments,Qmb4P4XMEMRtDLChRuuE6QPmxpJevqVCqxwScGdJ2BjugW
131072,66514,1,3,22824,2,2,3,909.33984375,909.26953125,0,22593,14567,85,17627,2109,rich,QmZr741rFFnWXDURnPqNyAZFnmZmPC13SXm348ErY41d8r
65536,27767,1,3,11308,0,3,0,216.087890625,216.017578125,0,11620,105,85,6137,443,tenacity,QmRLNDVf5EfUeXCzDUMBkmocMciSuRE2RcwUBh29JXSKvH
65536,27586,1,5,10999,0,5,0,216.087890625,216.017578125,0,11439,105,85,6137,443,filelock,QmZ8YPpcEdMcEsG7WLFQnNLN6dq1Xbnh6mBN2qnjHtBAMq
65536,27586,1,5,11548,0,2,0,216.087890625,216.017578125,0,11439,105,85,6137,443,fsspec,QmQKjK4mkP8TkQeycJH9eD9Xm2oDVuFFqLWdV11cPEZVoT
65536,27972,1,5,10960,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,hf-xet,QmdfLrkJN8w71uC2ipdfA3ZBVnJEwBHL6pQjTbYB1dij2r
262144,156822,1,4,43525,8,4,13,3115.5546875,3115.484375,0,56421,57947,85,29053,3767,huggingface-hub,Qmep8Jp7taMGNzbC6Q3Ku8AXXQycoA6Hv98VpXTJUYD2LH
131072,47581,1,3,22962,1,2,14,3354.138671875,3354.068359375,0,17441,7337,85,11914,1280,tokenizers,QmUwPb4nfndkxrztRffxv74r8cHDKdgV6CGZAhDA7p8qAa
65536,27786,1,3,11693,0,1,0,216.087890625,216.017578125,0,11639,105,85,6137,443,annotated-doc,QmTx4daPfYRcgj86uXm7kYcCr2AsCUtnqhXCtLHBhgzcfj
131072,47372,1,3,21792,1,2,1,454.671875,454.6015625,0,17219,7350,85,11914,1280,click,QmeZ9tK5X7uTm6WNNH9qRUpbafzu32Pzt64GDuXkbSK4E9
65536,27991,1,3,11342,0,1,0,216.087890625,216.017578125,0,11844,105,85,6137,443,shellingham,QmaYqfSioXs8X8ae7cSPZeZ51R2AWcEq3N4HU2P1depUFP
262144,99043,1,2,43271,4,1,8,2046.197265625,2046.126953125,0,34120,29027,85,23340,2938,typer,QmY6xH8X99tgszzp3pDiH9MhUGfQDV9rrTunkJS8ZKLNea
65536,27779,1,3,11055,0,1,0,216.087890625,216.017578125,0,11632,105,85,6137,443,httptools,QmbHHdcp6WiGXUK6jUU7mhNhxYfz7vWKmLegbsrTt8xNUS
65536,27982,1,3,11459,0,1,0,216.087890625,216.017578125,0,11835,105,85,6137,443,uvloop,QmWymTRCW3XjqvCby7DmFGeNYvSiAEN4JNZjMTqWcqauP6
131072,47571,1,3,21775,1,1,4,1364.0078125,1363.9375,0,17431,7337,85,11914,1280,watchfiles,QmWKjvxgSQT6oX95fQHk34kSZMJFHZZP5KYjuGdvCEGsrQ
65536,27991,1,3,10807,0,2,0,216.087890625,216.017578125,0,11844,105,85,6137,443,websockets,QmVLWGnr3v8mFPJ6QVAatxbeuS9VEjD7YZB6rFiAD4DkGy
262144,182397,1,2,43187,10,2,13,3797.369140625,3797.298828125,0,67536,72407,85,29053,3767,uvicorn,QmYKWUiM5eWgYdVy6xUJRZ16dynUtfH6HJhETrevTWDEW2
524288,406097,1,1,95786,27,1,86,42564.814453125,42564.744140625,0,161752,195317,85,34766,4596,chromadb,QmVpkSbTSW9FQPYLf2vLutNMdCjs3MrDtaJKcgByTQUepb
131072,47581,1,2,21388,1,2,1,454.671875,454.6015625,0,17441,7337,85,11914,1280,deprecation,QmUnF6FccadmgAgDkD1myCXT42ktqpDqCuxdCmJSZNj3Q9
131072,47591,1,1,21476,1,1,2,693.255859375,693.185546875,0,17451,7337,85,11914,1280,cloudevents,QmcSzYeMopJcJ4mwCWNdsaUQtWt1ZrHVK3gYFKVGAK1nWP
131072,66918,1,1,21731,2,1,2,670.755859375,670.685546875,0,22997,14567,85,17627,2109,faiss-cpu,QmV5rdNV1KdiG1jBppFa1CjV7JzvWyu6vNc6Bx2fbGt1xa
65536,27972,1,7,11548,0,2,0,216.087890625,216.017578125,0,11825,105,85,6137,443,pyasn1,QmafZCKeAYXPNB23RbkdRatCSsL59hsqqB9R8GuqSdUtGo
131072,47579,1,6,21833,1,1,1,454.671875,454.6015625,0,17439,7337,85,11914,1280,pyasn1-modules,QmXxZEzHeBH86HiXrVTKS5EDtNPJXWb8kwi23LqU2CsfhX
131072,47563,1,6,21952,1,1,1,454.671875,454.6015625,0,17423,7337,85,11914,1280,rsa,QmP3SCGh9jjzuwZKK5P4HDZoZTUb1EEwULPa3FufKokh82
131072,79734,1,5,22164,3,7,7,2057.259765625,2057.189453125,0,28583,21797,85,17627,2109,google-auth,QmeZXDdiYtqrHH6L64Je6fELtm8APkMA6yPrkvNNPovp8D
131072,79722,1,5,22633,3,1,4,1818.67578125,1818.60546875,0,28571,21797,85,17627,2109,grpcio-status,QmS5k1yUSuysCSwAFZCo69YxX2PpvCZReoZgn1G7ZCtwv1
131072,47581,1,5,21450,1,3,1,454.671875,454.6015625,0,17441,7337,85,11914,1280,proto-plus,QmPDGyD1bFygR689n5jUQmN95f4v4zzZCaSR3bAGNhvTAk
