total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
65536,27961,1,2,11269,0,1,0,216.087890625,216.017578125,0,11814,105,85,6137,443,merge-descriptors,QmQr4DVowWE8KyhtPsxQz7njFQkToBnXdjc5piQfJme1Rw
65536,27753,1,3,11446,0,1,0,216.087890625,216.017578125,0,11606,105,85,6137,443,wrappy,QmcsrsD9PxYZLJHzJ7SVBoPumUvZgxmvfsramyVszUd7v2
131072,47369,1,2,21232,1,1,1,454.671875,454.6015625,0,17216,7350,85,11914,1280,once,QmXi8mVLoc2eRHjXLkfopGxz9wxP7K5tWsnRugXiU6YwvU
65536,27944,1,3,11609,0,1,0,216.087890625,216.017578125,0,11797,105,85,6137,443,forwarded,QmUHu7XLqCVEKxSL3hfkzFHD6Cgk6yCaZyRFHXxV44nxq6
65536,27944,1,3,10904,0,1,0,216.087890625,216.017578125,0,11797,105,85,6137,443,ipaddr.js,QmdzoQ2jjGPunkzxpvdaZQRpyyzrmwzLgzNMei6y2m4y5B
131072,66700,1,2,21390,2,1,2,670.755859375,670.685546875,0,22779,14567,85,17627,2109,proxy-addr,QmUqAQfnAtZPyY7RURQtFebU8FrEE47XqZrBdKMWVVzj8C
65536,27783,1,4,11057,0,2,0,216.087890625,216.017578125,0,11636,105,85,6137,443,range-parser,QmWqNpU6dbtAfvEeBdCWVRjLHXrceTsnh2VqZ5zZWPaDnZ
65536,27763,1,3,11333,0,1,0,216.087890625,216.017578125,0,11616,105,85,6137,443,is-promise,Qma1ADju2eJsdQ5sDBbp6gHBk6io7FmQQFaPFGKd7pn7AT
65536,27770,1,3,11722,0,1,0,216.087890625,216.017578125,0,11623,105,85,6137,443,path-to-regexp,Qmaht6nEgCCL72uv3eH8BSSs7mPSadmYRmTvsBKmC46Auh
262144,111636,1,2,40929,5,1,6,1569.029296875,1568.958984375,0,39467,36257,85,23340,2938,router,Qme51derSR9WWbmVaZHqw4D4NEo78zP4h3hhzbmbSMWnWP
524288,220728,1,3,83553,13,2,19,6447.689453125,6447.619140625,0,84008,94266,85,29053,3767,send,QmURjQv5iXNYE6Tt8xCsVcKL2u8prjBMe266QiGjFfbYz8
262144,98906,1,2,43579,4,1,21,7345.962890625,7345.892578125,0,33931,29079,85,23340,2938,serve-static,QmdYdSoeEfET41mANovjDEmsPD9ZFZSTaS6YxEa5RQmvNH
65536,27766,1,2,11201,0,1,0,216.087890625,216.017578125,0,11619,105,85,6137,443,vary,QmZZLTchRo32RtLvUiDGY6P4rf7FTr4hzE7uuCXAxoVUoB
1048576,458054,1,1,184189,31,1,67,79680.65234375,79680.58203125,0,184386,224640,85,34766,4596,express,QmU5Ln1AStJ4GPZocPtaSXkQhUmPFTtNkbeNts9caNbUiK
131072,47353,1,0,45865,1,0,68,79919.236328125,79919.166015625,0,17200,7350,85,11914,1280,express,QmUbJvCGeTXjZvc78e9NKEG5d22oJ2qhKQBWzuzedWFgUn
