total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
262144,98657,1,5,41880,4,8,4,1114.361328125,1114.291015625,0,33734,29027,85,23340,2938,requests,QmZzYJByoJcb4YUgUj4bQbFjTC1K2FwUY1EXKkqvyhNbMW
131072,79541,1,2,21299,3,1,7,1785.11328125,1785.04296875,0,28351,21836,85,17627,2109,pooch,QmQDFgeAij6P4Z2Qec7ZLp6VXvBRkdLxUbnEgZV9kr8vtU
65536,27792,1,2,10448,0,3,0,216.087890625,216.017578125,0,11645,105,85,6137,443,soxr,QmVErAakR2CiiRGMJ53NDDnYsNaihojJuuKPuM1e8Pb15V
262144,182397,1,1,43836,10,1,19,4695.642578125,4695.572265625,0,67536,72407,85,29053,3767,librosa,QmVyW1iqNHCMfhMZpFX5XFg5dfT13nHxGnKdVUfcAtaLr3
65536,27989,1,1,11268,0,1,0,216.087890625,216.017578125,0,11842,105,85,6137,443,markdown-it-py,QmZC5JPcnvYtrSZgXgPdrctPHhTxXZvjF3geQFkTjsJstz
65536,27989,1,1,11247,0,1,0,216.087890625,216.017578125,0,11842,105,85,6137,443,markdown-it-py,QmVv1mNz3Ywq8bTVDcN22xuHuaz3h4NsCDbJCsCzDjTvUZ
65536,27991,1,1,11394,0,1,0,216.087890625,216.017578125,0,11844,105,85,6137,443,marshmallow,QmRDzQTENNfQvdMPL4VQKsh2BetrEQSkKdmMyDBZ69rmQy
65536,27999,1,1,11974,0,1,0,216.087890625,216.017578125,0,11852,105,85,6137,443,mdit-py-plugins,QmNh49F5dXTJHtf7aukrBHVunyCnUhfTi3MGnYbxLs5cud
65536,27982,1,4,11568,0,1,0,216.087890625,216.017578125,0,11835,105,85,6137,443,cycler,Qmdm23xGrjN8aNvQm7fVZSBRowHs1QXFJSGVm6UbgXY2eU
65536,27981,1,4,11881,0,1,0,216.087890625,216.017578125,0,11834,105,85,6137,443,fonttools,Qmd8HUZVceg96Eggwi3Rqx4rhzpmssPcyHaHG1mPbN96zc
65536,27981,1,4,11364,0,1,0,216.087890625,216.017578125,0,11834,105,85,6137,443,kiwisolver,QmQWLeAeRu8D9fZgYv4n8vBGBu23xMsWJ4XFJswE7XLuGL
65536,27982,1,4,11816,0,3,0,216.087890625,216.017578125,0,11835,105,85,6137,443,pillow,QmQHBKLGGDdDmRKMtw7ZesDKYYrnU2S5mz5doN3whABxVH
65536,27779,1,4,11214,0,1,0,216.087890625,216.017578125,0,11632,105,85,6137,443,pyparsing,QmNamxVYvyAtJUYaLL2B3JKWAqRcTu8ihnt6Rgvax3S4sU
262144,137466,1,3,43809,7,3,8,2001.197265625,2001.126953125,0,50837,50717,85,23340,2938,matplotlib,QmXcA7AAXwChUjmJsJYj7NyzoVHq9ie7CUPCEK17kdcKxL
131072,66919,1,1,22783,2,1,9,2455.865234375,2455.794921875,0,22998,14567,85,17627,2109,mediapy,QmZVVmvbSwmRYbXxzbzzhw4V4Q2hkAboTXsRaeTf28fsjY
131072,47382,1,7,21666,1,1,1,454.671875,454.6015625,0,17229,7350,85,11914,1280,aiosignal,QmTZyWVuGGyxk6uMwYLMpod9an6JwT2fbnpyHz6H9Bf3sC
65536,27779,1,8,11518,0,2,0,216.087890625,216.017578125,0,11632,105,85,6137,443,multidict,QmeqTKtafSWNzjfZMYKFJJ2Xvbfv9CGVFFyLhy4CA3VyHM
262144,137467,1,6,42812,7,1,8,2910.533203125,2910.462890625,0,50838,50717,85,23340,2938,aiohttp,Qmep3KRx3EsLd1KYyBh3c3abkfQMNssnpkjhyy3LRFoayf
131072,47571,1,5,23012,1,5,9,3149.1171875,3149.046875,0,17431,7337,85,11914,1280,fsspec,QmWUkxvfhGZW6UoU7yep5NPcUKw3Mz1L3vtiVzeYdUoJML
131072,47562,1,6,21897,1,3,1,454.671875,454.6015625,0,17422,7337,85,11914,1280,anyio,QmZM25RPRMvfGbNWdWAYuA2TuCGjecum96nbv4CVMqpZV4
262144,99043,1,5,42412,4,2,5,1807.61328125,1807.54296875,0,34120,29027,85,23340,2938,httpx,QmPNhuT45U9Lpmj5icYUsAAnDd3Zihc4Eyc1GYjvkdqC6t
65536,27586,1,7,11444,0,4,0,216.087890625,216.017578125,0,11439,105,85,6137,443,pygments,QmeB1GqVLMYhpqtrb9py5851PdqGDwNuTsdWfTFUY2qCE9
131072,47167,1,6,21581,1,2,1,454.671875,454.6015625,0,17027,7337,85,11914,1280,rich,QmeXfBqjFypshxtDKrW38MK4TfpLG4nEU6tjrxk6CpRUYp
262144,99043,1,5,42916,4,3,5,1352.9453125,1352.875,0,34120,29027,85,23340,2938,typer,QmPqocM3KFP9PGwEZg2jK43MnpYZQnEMhhPdCGri8LweNy
262144,156812,1,4,44621,8,7,26,7640.109375,7640.0390625,0,56411,57947,85,29053,3767,huggingface-hub,QmYkbPDVGkYNuJxAXh94cCheGq4g717nXenVd4HoveLx1R
65536,28015,1,2,11632,0,3,0,216.087890625,216.017578125,0,11868,105,85,6137,443,opencv-python-headless,QmbRrmYbgcVp5zdsyV5cbBfeRm3N97TB2MU5YFTM8X2cFW
65536,27786,1,2,11354,0,2,0,216.087890625,216.017578125,0,11639,105,85,6137,443,sentencepiece,QmPqYidVC2ZCXHrmnKeLPGgxgxcoYUcMK1WPrivUyhCwXJ
262144,111882,1,1,44425,5,1,32,8993.05078125,8992.98046875,0,39713,36257,85,23340,2938,mistral-common,QmQztuvKFC51x1ZENN6ZrC9LLq1Zbz55TMoqTuuUKG6wje
262144,111872,1,1,45198,5,1,32,8993.05078125,8992.98046875,0,39703,36257,85,23340,2938,mistral-common,QmTivKDBw2DX5MAGFhd6BP3AN1Qz2d2w9niwAJfZa3b1qC
65536,27991,1,1,11065,0,1,0,216.087890625,216.017578125,0,11844,105,85,6137,443,myst-parser,QmcsbKR2jdFoj2jhbmN5Sz5LpuLJdGGwoT5uDp8EgH9VeP
65536,27991,1,1,11299,0,1,0,216.087890625,216.017578125,0,11844,105,85,6137,443,myst-parser,QmehD6dsSoEF3ZgxUtMTtvyc2ttMYz4Xd7vYXjryogQNhX
65536,27792,1,4,11218,0,2,0,216.087890625,216.017578125,0,11645,105,85,6137,443,dill,QmTx4kUGLhg3TLnWhsvcsVx3vFxKRVwn8gFdJPs6BoHPn6
131072,47400,1,3,21098,1,1,1,454.671875,454.6015625,0,17247,7350,85,11914,1280,multiprocess,QmZVMh9Tyfvp373FhTpfvX1UMgiGRzTAXRRdEDGbyuLYuf
65536,27982,1,5,11006,0,1,0,216.087890625,216.017578125,0,11835,105,85,6137,443,tzdata,QmUNpgCpd4kiS32bNP8AVmeJguorNdeFkGHjxyWFykn1LU
131072,79705,1,4,21526,3,6,4,1125.423828125,1125.353515625,0,28554,21797,85,17627,2109,pandas,QmUZebBw3528tREADac3pPkyhNgWrVGfgB8bgqT3gEUk7z
65536,27972,1,3,11329,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,xxhash,QmSaA2i3n1qHKVPnwJG2Q7UU5zF3SMe3DTFfyABuKTLspS
524288,220560,1,2,87704,13,1,39,17065.82421875,17065.75390625,0,84009,94097,85,29053,3767,datasets,QmZoHGtEjPxtCfssmGs3iiAZFrMrFJcRxsJY9aoRGsmENg
131072,47571,1,2,22005,1,1,1,454.671875,454.6015625,0,17431,7337,85,11914,1280,flashoptim,QmZViiDkxr8SL7MSu54EqzrzjCRQhipBeF6AUywaRnHC4t
65536,27972,1,3,11218,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,einops,QmYF72MMfFWNPuodxXMrGjgZ1jAnzDoKzYFEK26qrsZe6q
131072,66749,1,2,21837,2,1,2,670.755859375,670.685546875,0,22802,14593,85,17627,2109,megatron-fsdp,QmfAyixJ6141nVs7ZBSzMmbZ6fAGtHaRRMJMMVjUbAcxEM
131072,47167,1,4,21553,1,1,1,454.671875,454.6015625,0,17027,7337,85,11914,1280,mako,QmeynQKsFZvtspmGZzFDQicQmPNnC3GrgNkaZ54R58fWBe
131072,47581,1,4,20849,1,3,1,454.671875,454.6015625,0,17441,7337,85,11914,1280,sqlalchemy,QmXQzgdoxiMnUjvzjBga4W6udtX2dJ1ePFAD97R5S4rdEw
131072,79725,1,3,21988,3,2,4,1364.0078125,1363.9375,0,28574,21797,85,17627,2109,alembic,Qme9XzgXSEEVabK2sAk11M3URkNzrhyDcN7rZQkKUvbzr3
131072,66909,1,3,23099,2,2,5,1569.029296875,1568.958984375,0,22988,14567,85,17627,2109,docker,Qmc8iF58ECBrWfAkHhhaKtxy6ESsfZSTAGBACm3PvMrwsF
65536,27982,1,4,11336,0,1,0,216.087890625,216.017578125,0,11835,105,85,6137,443,blinker,QmT5qpJnFXvKXAcMZfvJPnJXR887SR6jZy9EXh4gWWXvMZ
65536,27809,1,4,11723,0,1,0,216.087890625,216.017578125,0,11662,105,85,6137,443,itsdangerous,QmSJLjY73ZJeXsx2tqg8oDzANubSqALxmwK5w8cVMMa3h5
131072,47357,1,4,21249,1,3,1,454.671875,454.6015625,0,17217,7337,85,11914,1280,werkzeug,QmbKrZv9VqGkDEcBfgYoqBNQhC17KBMmUBBCdAkUAaGrfo
262144,124526,1,3,42525,6,1,6,2023.697265625,2023.626953125,0,45049,43565,85,23340,2938,flask,QmPEnxJ2uxBzo2JkWbPjsvjL71jnUbGkfj9pykhkGK8Wg9
65536,27809,1,5,11399,0,2,0,216.087890625,216.017578125,0,11662,105,85,6137,443,graphql-core,QmXB7XnTmGQjRa4EZwemGrXCG8CcPxpX7yxtsbPaxLGax1
131072,47389,1,4,21332,1,1,1,454.671875,454.6015625,0,17236,7350,85,11914,1280,graphql-relay,QmZUcrjaZ9bVu3rTuJUWH5tdpDPwPr4RHwLsdq2bboo5gu
262144,98838,1,3,42508,4,1,5,1591.529296875,1591.458984375,0,33915,29027,85,23340,2938,graphene,QmcZEXUfEfJgV67AUxBR5tKPLXbU7c5NX14FGrZgYhEb5W
