total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
131072,47985,1,2,0,1,1,1,218.119140625,218.017578125,199867,17216,7618,85,11915,1280,once,QmXyr7XteUrWqcrFeDLHN7XxrLmsSmjNvdgcZX8uxZiNHv
131072,67788,1,2,0,2,1,3,218.119140625,218.017578125,234454,22972,15114,85,17628,2109,accepts,QmZHrBeutBWFFfs46RsEemcjq9sycvauWfSxpRPkYGfrX1
131072,67569,1,2,0,2,1,2,218.119140625,218.017578125,291342,22779,15088,85,17628,2109,proxy-addr,QmcN7fFHHsTeVQq9aZirpTk1LWVaKuqTF4D9PR3XeBA2eN
131072,80694,1,7,0,3,1,3,218.119140625,218.017578125,383783,28382,22610,85,17628,2109,define-data-property,QmWJxdCZwJpXok4nhjJpGZczsXbheaUbmNbqEYSNdfCdwT
262144,100454,1,3,0,4,2,5,218.119140625,218.017578125,464399,34104,30106,85,23341,2938,type-is,QmX5aycG71e3Q4G3BUaYbmshAmEhV4irj7S4zTLhFUMriP
131072,80677,1,9,0,3,1,4,218.119140625,218.017578125,352519,28365,22610,85,17628,2109,dunder-proto,QmcMfjv7nJXhhyKaV9QxCh7gC22PQSGMut5uUJ7yfqRHh8
262144,113264,1,2,0,5,1,6,218.119140625,218.017578125,567904,39467,37537,85,23341,2938,router,QmNaYKW1PNaZGRQMvKYLD6zWWPHaDZDFdJY7dQAAAu5iar
262144,139483,1,2,0,7,1,9,218.119140625,218.017578125,739146,50629,52594,85,23341,2938,finalhandler,Qmbs2kx6cCJ7qU8AY57S1nXGVCpXc7o7LFqgYvQoKJZCia
131072,67750,1,8,0,2,1,6,218.119140625,218.017578125,180067,22960,15088,85,17628,2109,get-proto,QmdkBdQTsC1PUVC6ccmVEAmKZsPJpnhgkcS96MzThY3E95
262144,113317,1,3,0,5,1,12,218.119140625,218.017578125,465554,39455,37602,85,23341,2938,raw-body,QmQe5Nm7EQVBQKds66D3PE9xovG5L77ivaDZctUKYwxQvx
524288,224380,1,3,0,13,2,19,218.119140625,218.017578125,860975,84008,97570,85,29054,3767,send,Qmc4eCn8RpSGg5uhQao1spXTDUAZzZ75FqWkdGLG8YBcBg
262144,185283,1,7,0,10,3,11,218.119140625,218.017578125,498686,67529,74952,85,29054,3767,get-intrinsic,QmSXhPktRLbR7L3aWrMB8ra9QksECtr7HGNwXr29A83fn2
262144,100281,1,2,0,4,1,21,218.119140625,218.017578125,255827,33931,30106,85,23341,2938,serve-static,QmciQ3fvRtstXpfVmsRgWJzaavRqyq43QYCzRCdp4aqqhV
262144,126619,1,6,0,6,1,14,218.119140625,218.017578125,264314,45261,45098,85,23341,2938,set-function-length,QmX78xstPDdhtJF3PVP4bJJuTCVJ2SAa3nrCgLDmmULNFm
262144,100390,1,5,0,4,1,15,218.119140625,218.017578125,147607,34092,30054,85,23341,2938,call-bind,QmQGUrS7MNm6z5csZSVEiMwae1fiKS3sWfUnQyp9kStJ34
262144,100281,1,4,0,4,1,17,218.119140625,218.017578125,165190,33931,30106,85,23341,2938,side-channel,QmbPN4kF7j2KVymvCnmeax6bNR5Z15n1jGGheiLAvgLmy6
131072,47988,1,3,0,1,2,18,218.119140625,218.017578125,56763,17219,7618,85,11915,1280,qs,QmanySUkmDTSWmNnHRYB5EsrRgTRqoNC9B231KgCMtkpZ9
262144,198455,1,2,0,11,1,42,218.119140625,218.017578125,306519,73075,82578,85,29054,3767,body-parser,QmbDat9CmP5mHRdRAN5HNTuM15w2yn3XMKraETDUTjQULG
1048576,466260,1,1,0,31,1,67,218.119140625,218.017578125,1014444,184386,232498,85,34767,4596,express,QmVeptDZHz3iT5camnTZUFd4hJC2yMC9zcJr5VU7BaqaCp
131072,47969,1,0,0,1,0,68,218.119140625,218.017578125,59233,17200,7618,85,11915,1280,express,Qmb1FHRCTe3vtKvZDr9Ad9JtYWDmqRQxryYnhajGwy1i8i
