total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
65536,28094,1,3,32020,0,6,0,216.150390625,216.048828125,0,11620,93,85,6138,443,regex,Qma3Gj9qNdXwPDUd9hcjxGPZhvhP7688bWZheBdRhKAZW5
65536,28318,1,3,32652,0,3,0,216.150390625,216.048828125,0,11844,93,85,6138,443,safetensors,QmZnWN6iRZJAYKeXearHvffmVyQAQgJMChPNKpW7HVhEsH
65536,28308,1,2,34970,0,1,0,216.150390625,216.048828125,0,11834,93,85,6138,443,catalogue,QmbU9oBRzzsKzFuGHXrFy7pkqSeuSNPjuJWV9rvYBKeuvb
65536,28096,1,4,34048,0,1,0,216.150390625,216.048828125,0,11622,93,85,6138,443,wrapt,QmW4BQzxDXbA8wg6Mi5dSf5wA8YuhsKs76T7T6VVbPJBct
65536,28299,1,4,32971,0,2,0,216.150390625,216.048828125,0,11825,93,85,6138,443,invoke,QmfGmqMMp4dduxHTqNXzVJiAzYpSXYwgVPcunEc1nvYdzZ
65536,28299,1,4,32110,0,1,0,216.150390625,216.048828125,0,11825,93,85,6138,443,bcrypt,QmQLu3NhddxcZAyaMKwk88w1211Unooxn9R3RbDziaCChQ
65536,28299,1,4,32072,0,1,0,216.150390625,216.048828125,0,11825,93,85,6138,443,pynacl,QmaTcSvp15ruHuBcS8qSgbhZQeEJd4nHQP6avKJTAeDzf5
65536,27892,1,3,31824,0,1,0,216.150390625,216.048828125,0,11418,93,85,6138,443,graphviz,QmcoKFaXEcczyarTnyxLmBM5GPfcertxCmQhe85tFSHAQ5
65536,28309,1,3,34276,0,2,0,216.150390625,216.048828125,0,11835,93,85,6138,443,absl-py,QmdMpaTsktU2NxtAVTWoTu5RYcxa6NiHCf7JWDco7kjkF4
65536,28299,1,3,33694,0,1,0,216.150390625,216.048828125,0,11825,93,85,6138,443,libcst,QmXVWfuPzXtcKCDYjmx7pMe2vnCcEmWTMsz8Ew61DpLyVM
65536,28119,1,3,31291,0,1,0,216.150390625,216.048828125,0,11645,93,85,6138,443,pfzy,QmQ8Dpp1k2vEmmkerLn9YHnK52rURunRffGmtGHeC8ZsBA
65536,28309,1,4,34299,0,1,0,216.150390625,216.048828125,0,11835,93,85,6138,443,wcwidth,QmQ8jjBEyM92ThirdJqq6cjbBdrPLqvvBZvAvVk6xQq84T
65536,27929,1,3,33633,0,1,0,216.150390625,216.048828125,0,11455,93,85,6138,443,docstring-parser,QmZwT88qDAHM9YqSLMyuyg6TgSjfanhCzjXyLmJm4315Af
65536,28153,1,1,32651,0,1,0,216.150390625,216.048828125,0,11679,93,85,6138,443,nemo-text-processing,QmcKXHE5xZbkn5w5Pk3sANpyacdB2Nt8jg2ro2vmq8r12x
65536,28115,1,1,34898,0,1,0,216.150390625,216.048828125,0,11641,93,85,6138,443,nemo-toolkit,QmQHMWdBDJcBteYwbztB7pzhZ7yujbTEE8hs37vqK6A8sY
65536,28094,1,1,32243,0,1,0,216.150390625,216.048828125,0,11620,93,85,6138,443,networkx,QmWBJaQ2yFMdYwPyiD23U6ja9nA7QgboVxr2U1e8WeCffL
65536,28094,1,1,34228,0,1,0,216.150390625,216.048828125,0,11620,93,85,6138,443,networkx,QmR81cFGKEvmBzFtg8HFUA4AF4CCosdedYyCspuCPp9jkP
65536,28131,1,3,32756,0,1,0,216.150390625,216.048828125,0,11657,93,85,6138,443,nvidia-cuda-cccl,QmTCLUKNGriSysRw89sjpC6tjv4r6yZpkHTsrcRrKDYuYD
65536,28334,1,3,29570,0,1,0,216.150390625,216.048828125,0,11860,93,85,6138,443,nvidia-cuda-nvrtc,QmcW1UkeVqXi3Gg41f2ML8dzM7WSpNtWkfH1AKMCXEktLn
65536,28129,1,3,28815,0,1,0,216.150390625,216.048828125,0,11655,93,85,6138,443,nvidia-cuda-runtime,QmVRH9nbKiHM8PEWycbFAFMS4oHK2uKxMvCeKCPzuZmmfW
65536,28113,1,3,36583,0,1,0,216.150390625,216.048828125,0,11639,93,85,6138,443,nvidia-nvvm,QmbSKQJpaCrmMGNCQ5zZZNmymi34Qrq82LfBdJjYH4nmNF
65536,28131,1,2,36225,0,1,0,216.150390625,216.048828125,0,11657,93,85,6138,443,nvidia-nvjitlink,QmXvWNXikknjL4qwvm5ZvbHERAV5bnvTfugfodxKN7r71F
65536,28319,1,1,30511,0,1,0,216.150390625,216.048828125,0,11845,93,85,6138,443,numexpr,QmSXRKFuTk1ioHCNfZtSH666ny4vnTPKMfcgvMDqSXJjeQ
65536,28096,1,1,36584,0,1,0,216.150390625,216.048828125,0,11622,93,85,6138,443,numpy,QmXHt2SkKZFPtieyYsnydkgpvnsR9DfQVq1K8RebiUnXiU
65536,28106,1,4,30621,0,1,0,216.150390625,216.048828125,0,11632,93,85,6138,443,overrides,QmVhCnBk3rcbd3XYqw5WzPcfxtRdiBgvivioc12TdEwzCR
65536,28096,1,1,32061,0,1,0,216.150390625,216.048828125,0,11622,93,85,6138,443,numpy,QmWAbNWrcNX8oBXMKCZ2wBog3dEBipXmoYZebGw57cS7NJ
65536,28319,1,4,30766,0,3,0,216.150390625,216.048828125,0,11845,93,85,6138,443,strenum,QmdGxkwe2b9n2PZrYzu13UTHyjuw9VxCvwecHFoWSZogS6
65536,27904,1,4,30657,0,1,0,216.150390625,216.048828125,0,11430,93,85,6138,443,toml,QmckKnCrsv7F7mRsbQVpSJ18EqscKFe84DhPY2hRgpNVsK
65536,27904,1,1,32372,0,1,0,216.150390625,216.048828125,0,11430,93,85,6138,443,nvidia-cublas-cu12,QmUffyd9tgB5p6eGSw8JaKiVof6zWuWNnpsDZV6e2H7MkU
65536,28318,1,2,34840,0,2,0,216.150390625,216.048828125,0,11844,93,85,6138,443,setuptools,QmPCfWcWmgSFgwbb3o8obykYvf7R33fgWU4K3oWnNtGVVt
65536,28353,1,1,33139,0,1,0,216.150390625,216.048828125,0,11879,93,85,6138,443,nvidia-cuda-cupti-cu12,QmTmtCT5jfS3bxeWH3Mncagh7hQkT8XhLpesZvYQVC9MYx
65536,28353,1,1,34000,0,1,0,216.150390625,216.048828125,0,11879,93,85,6138,443,nvidia-cuda-nvrtc-cu12,QmNyVHAFmJgwgjjQSaooa8PzWbgfXqwsh2AnRyjx9TcNwt
